row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
35210,2361,2415,1.0,33,negative,2,1.9595229285769165,"{""strongly negative"": 0.089988, ""negative"": 0.865452, ""negative or neutral"": 0.040645, ""positive"": 0.00288, ""strongly positive"": 0.001036}",0.089988,0.865452,0.040645,0.00288,0.001036
35211,4426,2736,5.0,201,positive,4,3.870978673105128,"{""strongly negative"": 0.000623, ""negative"": 0.00545, ""negative or neutral"": 0.125649, ""positive"": 0.858879, ""strongly positive"": 0.009398}",0.000623,0.00545,0.125649,0.858879,0.009398
35212,4422,2373,4.0,251,positive,4,3.886782358356868,"{""strongly negative"": 0.000163, ""negative"": 0.001555, ""negative or neutral"": 0.112836, ""positive"": 0.882229, ""strongly positive"": 0.003217}",0.000163,0.001555,0.112836,0.882229,0.003217
35213,4033,722,5.0,49,negative or neutral,3,3.301343162514968,"{""strongly negative"": 0.000412, ""negative"": 0.035694, ""negative or neutral"": 0.626903, ""positive"": 0.336122, ""strongly positive"": 0.000869}",0.000412,0.035694,0.626903,0.336122,0.000869
35214,3500,1747,4.0,72,positive,4,3.946172042909893,"{""strongly negative"": 0.000152, ""negative"": 0.000853, ""negative or neutral"": 0.056228, ""positive"": 0.938206, ""strongly positive"": 0.004561}",0.000152,0.000853,0.056228,0.938206,0.004561
35215,354,1398,5.0,20,positive,4,3.9926605411455967,"{""strongly negative"": 0.000198, ""negative"": 0.000518, ""negative or neutral"": 0.022387, ""positive"": 0.960222, ""strongly positive"": 0.016676}",0.000198,0.000518,0.022387,0.960222,0.016676
35216,187,837,4.0,325,positive,4,3.771780681046948,"{""strongly negative"": 8.7e-05, ""negative"": 0.002989, ""negative or neutral"": 0.222975, ""positive"": 0.772955, ""strongly positive"": 0.000994}",8.7e-05,0.002989,0.222975,0.772955,0.000994
35217,1494,396,5.0,190,positive,4,3.929057949222624,"{""strongly negative"": 0.0003, ""negative"": 0.0031, ""negative or neutral"": 0.076392, ""positive"": 0.907657, ""strongly positive"": 0.012551}",0.0003,0.0031,0.076392,0.907657,0.012551
35218,5218,1269,4.0,116,positive,4,3.9853242480603512,"{""strongly negative"": 0.000312, ""negative"": 0.001033, ""negative or neutral"": 0.029157, ""positive"": 0.952015, ""strongly positive"": 0.017483}",0.000312,0.001033,0.029157,0.952015,0.017483
35219,2870,2405,4.0,288,positive,4,3.909229487035191,"{""strongly negative"": 0.000192, ""negative"": 0.002102, ""negative or neutral"": 0.090336, ""positive"": 0.903022, ""strongly positive"": 0.004347}",0.000192,0.002102,0.090336,0.903022,0.004347
35220,709,2766,5.0,46,negative or neutral,3,3.2877178849012125,"{""strongly negative"": 0.000133, ""negative"": 0.003838, ""negative or neutral"": 0.704891, ""positive"": 0.290452, ""strongly positive"": 0.000685}",0.000133,0.003838,0.704891,0.290452,0.000685
35221,4613,1656,4.0,649,positive,4,3.5314756209554616,"{""strongly negative"": 0.000257, ""negative"": 0.005378, ""negative or neutral"": 0.457941, ""positive"": 0.535479, ""strongly positive"": 0.000944}",0.000257,0.005378,0.457941,0.535479,0.000944
35222,856,3172,3.0,764,negative or neutral,3,2.9803870827890933,"{""strongly negative"": 0.00161, ""negative"": 0.196029, ""negative or neutral"": 0.623957, ""positive"": 0.177169, ""strongly positive"": 0.001234}",0.00161,0.196029,0.623957,0.177169,0.001234
35223,2359,588,2.0,168,negative or neutral,3,3.302448640286457,"{""strongly negative"": 0.000689, ""negative"": 0.030443, ""negative or neutral"": 0.635863, ""positive"": 0.331741, ""strongly positive"": 0.001264}",0.000689,0.030443,0.635863,0.331741,0.001264
35224,3991,1062,5.0,78,positive,4,3.9468731990782544,"{""strongly negative"": 0.000547, ""negative"": 0.004488, ""negative or neutral"": 0.061952, ""positive"": 0.913571, ""strongly positive"": 0.019442}",0.000547,0.004488,0.061952,0.913571,0.019442
35225,4010,1043,4.0,94,positive,4,3.90217105843476,"{""strongly negative"": 0.000216, ""negative"": 0.003514, ""negative or neutral"": 0.098725, ""positive"": 0.888975, ""strongly positive"": 0.008571}",0.000216,0.003514,0.098725,0.888975,0.008571
35226,4184,3049,5.0,48,positive,4,3.9671976978424937,"{""strongly negative"": 0.000534, ""negative"": 0.003487, ""negative or neutral"": 0.047668, ""positive"": 0.924866, ""strongly positive"": 0.023444}",0.000534,0.003487,0.047668,0.924866,0.023444
35227,1533,3499,3.0,239,negative or neutral,3,3.290314973797649,"{""strongly negative"": 0.000288, ""negative"": 0.053127, ""negative or neutral"": 0.603154, ""positive"": 0.342844, ""strongly positive"": 0.000587}",0.000288,0.053127,0.603154,0.342844,0.000587
35228,2154,1900,4.0,385,positive,4,3.6533234704693314,"{""strongly negative"": 0.000441, ""negative"": 0.012109, ""negative or neutral"": 0.324424, ""positive"": 0.65974, ""strongly positive"": 0.003287}",0.000441,0.012109,0.324424,0.65974,0.003287
35229,4235,3231,5.0,16,strongly positive,5,4.894092340487987,"{""strongly negative"": 0.002944, ""negative"": 0.002195, ""negative or neutral"": 0.0022, ""positive"": 0.083147, ""strongly positive"": 0.909514}",0.002944,0.002195,0.0022,0.083147,0.909514
35230,4911,1239,5.0,126,positive,4,4.121604341547936,"{""strongly negative"": 0.001478, ""negative"": 0.005649, ""negative or neutral"": 0.027325, ""positive"": 0.800887, ""strongly positive"": 0.164661}",0.001478,0.005649,0.027325,0.800887,0.164661
35231,2753,860,5.0,327,positive,4,3.9796593001810834,"{""strongly negative"": 0.00038, ""negative"": 0.002385, ""negative or neutral"": 0.044071, ""positive"": 0.923524, ""strongly positive"": 0.02964}",0.00038,0.002385,0.044071,0.923524,0.02964
35232,1218,232,5.0,25,positive,4,3.922207333976985,"{""strongly negative"": 0.000213, ""negative"": 0.001265, ""negative or neutral"": 0.08005, ""positive"": 0.913043, ""strongly positive"": 0.005428}",0.000213,0.001265,0.08005,0.913043,0.005428
35233,3776,655,1.0,111,negative or neutral,3,3.0633503133722115,"{""strongly negative"": 0.000131, ""negative"": 0.026842, ""negative or neutral"": 0.882791, ""positive"": 0.09002, ""strongly positive"": 0.000217}",0.000131,0.026842,0.882791,0.09002,0.000217
35234,1386,2452,1.0,560,positive,4,3.690144132997375,"{""strongly negative"": 0.000751, ""negative"": 0.024766, ""negative or neutral"": 0.267451, ""positive"": 0.697651, ""strongly positive"": 0.00938}",0.000751,0.024766,0.267451,0.697651,0.00938
35235,2610,2702,5.0,184,positive,4,3.992274807242211,"{""strongly negative"": 0.000761, ""negative"": 0.004972, ""negative or neutral"": 0.051012, ""positive"": 0.887742, ""strongly positive"": 0.055513}",0.000761,0.004972,0.051012,0.887742,0.055513
35236,5117,2971,4.0,165,positive,4,3.7182139638534863,"{""strongly negative"": 0.000108, ""negative"": 0.00212, ""negative or neutral"": 0.278734, ""positive"": 0.717526, ""strongly positive"": 0.001512}",0.000108,0.00212,0.278734,0.717526,0.001512
35237,4857,1570,5.0,44,negative or neutral,3,2.7000920934369788,"{""strongly negative"": 0.000493, ""negative"": 0.308388, ""negative or neutral"": 0.681814, ""positive"": 0.009146, ""strongly positive"": 0.00016}",0.000493,0.308388,0.681814,0.009146,0.00016
35238,4138,1539,5.0,779,positive,4,3.787038831651444,"{""strongly negative"": 0.000186, ""negative"": 0.003511, ""negative or neutral"": 0.207874, ""positive"": 0.785935, ""strongly positive"": 0.002494}",0.000186,0.003511,0.207874,0.785935,0.002494
35239,3013,445,4.0,71,positive,4,3.5301436969602946,"{""strongly negative"": 0.000441, ""negative"": 0.047087, ""negative or neutral"": 0.376098, ""positive"": 0.574635, ""strongly positive"": 0.001739}",0.000441,0.047087,0.376098,0.574635,0.001739
35240,2363,297,5.0,115,positive,4,3.950285079889,"{""strongly negative"": 0.000244, ""negative"": 0.002728, ""negative or neutral"": 0.05664, ""positive"": 0.927274, ""strongly positive"": 0.013114}",0.000244,0.002728,0.05664,0.927274,0.013114
35241,2423,2006,5.0,22,positive,4,4.117242651758716,"{""strongly negative"": 0.002925, ""negative"": 0.010203, ""negative or neutral"": 0.041719, ""positive"": 0.757009, ""strongly positive"": 0.188143}",0.002925,0.010203,0.041719,0.757009,0.188143
35242,3512,894,5.0,36,strongly positive,5,4.725635277340189,"{""strongly negative"": 0.001665, ""negative"": 0.001753, ""negative or neutral"": 0.004278, ""positive"": 0.253888, ""strongly positive"": 0.738416}",0.001665,0.001753,0.004278,0.253888,0.738416
35243,859,791,5.0,274,positive,4,3.50175360236608,"{""strongly negative"": 9.9e-05, ""negative"": 0.001547, ""negative or neutral"": 0.495541, ""positive"": 0.502127, ""strongly positive"": 0.000686}",9.9e-05,0.001547,0.495541,0.502127,0.000686
35244,4469,750,5.0,155,positive,4,3.602189109224128,"{""strongly negative"": 0.000262, ""negative"": 0.018327, ""negative or neutral"": 0.362386, ""positive"": 0.617011, ""strongly positive"": 0.002015}",0.000262,0.018327,0.362386,0.617011,0.002015
35245,5065,2758,1.0,72,negative,2,2.0794833975378424,"{""strongly negative"": 0.030077, ""negative"": 0.873024, ""negative or neutral"": 0.085476, ""positive"": 0.010186, ""strongly positive"": 0.001238}",0.030077,0.873024,0.085476,0.010186,0.001238
35246,4340,2813,5.0,64,positive,4,3.725350424298085,"{""strongly negative"": 0.000607, ""negative"": 0.011367, ""negative or neutral"": 0.258166, ""positive"": 0.721788, ""strongly positive"": 0.008072}",0.000607,0.011367,0.258166,0.721788,0.008072
35247,4566,643,4.0,187,positive,4,3.8543361625052057,"{""strongly negative"": 0.000409, ""negative"": 0.00897, ""negative or neutral"": 0.133202, ""positive"": 0.850716, ""strongly positive"": 0.006704}",0.000409,0.00897,0.133202,0.850716,0.006704
35248,1809,3363,5.0,105,positive,4,3.976666021393612,"{""strongly negative"": 0.000628, ""negative"": 0.004302, ""negative or neutral"": 0.03869, ""positive"": 0.930535, ""strongly positive"": 0.025845}",0.000628,0.004302,0.03869,0.930535,0.025845
35249,2301,572,5.0,76,positive,4,3.9822632926807273,"{""strongly negative"": 0.00036, ""negative"": 0.001507, ""negative or neutral"": 0.04348, ""positive"": 0.924815, ""strongly positive"": 0.029838}",0.00036,0.001507,0.04348,0.924815,0.029838
35250,4285,611,5.0,28,positive,4,3.572892249780125,"{""strongly negative"": 0.000181, ""negative"": 0.009913, ""negative or neutral"": 0.408253, ""positive"": 0.580139, ""strongly positive"": 0.001514}",0.000181,0.009913,0.408253,0.580139,0.001514
35251,1657,2548,5.0,492,positive,4,3.512031781603582,"{""strongly negative"": 0.000238, ""negative"": 0.011498, ""negative or neutral"": 0.465533, ""positive"": 0.521455, ""strongly positive"": 0.001276}",0.000238,0.011498,0.465533,0.521455,0.001276
35252,3698,1713,5.0,293,positive,4,3.8714934082818218,"{""strongly negative"": 0.000828, ""negative"": 0.015042, ""negative or neutral"": 0.111212, ""positive"": 0.857647, ""strongly positive"": 0.015272}",0.000828,0.015042,0.111212,0.857647,0.015272
35253,822,1253,5.0,33,strongly positive,5,4.489020053530112,"{""strongly negative"": 0.001331, ""negative"": 0.001107, ""negative or neutral"": 0.005113, ""positive"": 0.492113, ""strongly positive"": 0.500337}",0.001331,0.001107,0.005113,0.492113,0.500337
35254,842,2402,5.0,502,positive,4,3.5664123860769905,"{""strongly negative"": 0.000258, ""negative"": 0.005661, ""negative or neutral"": 0.423023, ""positive"": 0.569526, ""strongly positive"": 0.001532}",0.000258,0.005661,0.423023,0.569526,0.001532
35255,4996,457,4.0,21,positive,4,3.8219800773076713,"{""strongly negative"": 0.000276, ""negative"": 0.002023, ""negative or neutral"": 0.175397, ""positive"": 0.820055, ""strongly positive"": 0.002249}",0.000276,0.002023,0.175397,0.820055,0.002249
35256,4683,139,3.0,220,positive,4,3.894808455137536,"{""strongly negative"": 0.000163, ""negative"": 0.001774, ""negative or neutral"": 0.104242, ""positive"": 0.89073, ""strongly positive"": 0.00309}",0.000163,0.001774,0.104242,0.89073,0.00309
35257,4223,1766,5.0,39,positive,4,4.154431323579047,"{""strongly negative"": 0.000593, ""negative"": 0.001226, ""negative or neutral"": 0.011058, ""positive"": 0.817404, ""strongly positive"": 0.169719}",0.000593,0.001226,0.011058,0.817404,0.169719
35258,5416,235,5.0,402,positive,4,3.835981759511924,"{""strongly negative"": 8e-05, ""negative"": 0.001925, ""negative or neutral"": 0.161732, ""positive"": 0.834462, ""strongly positive"": 0.001802}",8e-05,0.001925,0.161732,0.834462,0.001802
35259,3997,1469,5.0,328,positive,4,3.725059696706012,"{""strongly negative"": 0.000312, ""negative"": 0.004495, ""negative or neutral"": 0.266863, ""positive"": 0.726484, ""strongly positive"": 0.001847}",0.000312,0.004495,0.266863,0.726484,0.001847
35260,4181,43,3.0,107,negative or neutral,3,3.0813968993606977,"{""strongly negative"": 0.000318, ""negative"": 0.118602, ""negative or neutral"": 0.681237, ""positive"": 0.199049, ""strongly positive"": 0.000793}",0.000318,0.118602,0.681237,0.199049,0.000793
35261,3792,1845,4.0,344,positive,4,3.8127323206717847,"{""strongly negative"": 0.000225, ""negative"": 0.003983, ""negative or neutral"": 0.181506, ""positive"": 0.811407, ""strongly positive"": 0.002879}",0.000225,0.003983,0.181506,0.811407,0.002879
35262,1252,1887,3.0,293,positive,4,3.543389052298153,"{""strongly negative"": 0.000373, ""negative"": 0.008172, ""negative or neutral"": 0.440632, ""positive"": 0.549337, ""strongly positive"": 0.001485}",0.000373,0.008172,0.440632,0.549337,0.001485
35263,2026,347,5.0,231,positive,4,3.960080129341805,"{""strongly negative"": 8.1e-05, ""negative"": 0.000682, ""negative or neutral"": 0.043411, ""positive"": 0.95073, ""strongly positive"": 0.005097}",8.1e-05,0.000682,0.043411,0.95073,0.005097
35264,4103,3010,3.0,255,negative or neutral,3,3.393873099470511,"{""strongly negative"": 0.000498, ""negative"": 0.02143, ""negative or neutral"": 0.562749, ""positive"": 0.414347, ""strongly positive"": 0.000976}",0.000498,0.02143,0.562749,0.414347,0.000976
35265,444,1419,5.0,462,positive,4,3.596234739525244,"{""strongly negative"": 0.000391, ""negative"": 0.010962, ""negative or neutral"": 0.383238, ""positive"": 0.602838, ""strongly positive"": 0.002571}",0.000391,0.010962,0.383238,0.602838,0.002571
35266,1916,2801,5.0,21,positive,4,4.188739809731487,"{""strongly negative"": 0.000869, ""negative"": 0.001483, ""negative or neutral"": 0.010495, ""positive"": 0.782346, ""strongly positive"": 0.204807}",0.000869,0.001483,0.010495,0.782346,0.204807
35267,1422,725,4.0,480,positive,4,3.5630009045708,"{""strongly negative"": 0.000282, ""negative"": 0.008747, ""negative or neutral"": 0.420071, ""positive"": 0.569489, ""strongly positive"": 0.001411}",0.000282,0.008747,0.420071,0.569489,0.001411
35268,4555,951,1.0,63,negative,2,2.5610634993063286,"{""strongly negative"": 0.001749, ""negative"": 0.510368, ""negative or neutral"": 0.41423, ""positive"": 0.072378, ""strongly positive"": 0.001275}",0.001749,0.510368,0.41423,0.072378,0.001275
35269,1433,2920,5.0,151,positive,4,3.777914354432141,"{""strongly negative"": 0.000249, ""negative"": 0.003903, ""negative or neutral"": 0.215059, ""positive"": 0.779267, ""strongly positive"": 0.001524}",0.000249,0.003903,0.215059,0.779267,0.001524
35270,1961,2235,5.0,57,positive,4,4.19404498313088,"{""strongly negative"": 0.000962, ""negative"": 0.003551, ""negative or neutral"": 0.019518, ""positive"": 0.752419, ""strongly positive"": 0.22355}",0.000962,0.003551,0.019518,0.752419,0.22355
35271,2062,2208,5.0,812,negative or neutral,3,3.361207849200582,"{""strongly negative"": 0.00043, ""negative"": 0.019458, ""negative or neutral"": 0.599826, ""positive"": 0.379045, ""strongly positive"": 0.001241}",0.00043,0.019458,0.599826,0.379045,0.001241
35272,2359,1373,3.0,136,positive,4,3.545983596268343,"{""strongly negative"": 0.000293, ""negative"": 0.008073, ""negative or neutral"": 0.438205, ""positive"": 0.552215, ""strongly positive"": 0.001214}",0.000293,0.008073,0.438205,0.552215,0.001214
35273,264,1045,5.0,60,positive,4,3.969157998843002,"{""strongly negative"": 0.000148, ""negative"": 0.000751, ""negative or neutral"": 0.039042, ""positive"": 0.949914, ""strongly positive"": 0.010145}",0.000148,0.000751,0.039042,0.949914,0.010145
35274,139,3012,5.0,99,positive,4,3.520415956430952,"{""strongly negative"": 0.000204, ""negative"": 0.017395, ""negative or neutral"": 0.445613, ""positive"": 0.53536, ""strongly positive"": 0.001429}",0.000204,0.017395,0.445613,0.53536,0.001429
35275,2630,418,5.0,76,positive,4,4.01717594411457,"{""strongly negative"": 0.00041, ""negative"": 0.002584, ""negative or neutral"": 0.027658, ""positive"": 0.918115, ""strongly positive"": 0.051233}",0.00041,0.002584,0.027658,0.918115,0.051233
35276,4628,1687,5.0,811,positive,4,3.97668522055028,"{""strongly negative"": 0.000206, ""negative"": 0.000961, ""negative or neutral"": 0.033211, ""positive"": 0.953185, ""strongly positive"": 0.012436}",0.000206,0.000961,0.033211,0.953185,0.012436
35277,2487,2228,4.0,302,positive,4,3.774237809164333,"{""strongly negative"": 0.000202, ""negative"": 0.003692, ""negative or neutral"": 0.21937, ""positive"": 0.775138, ""strongly positive"": 0.001597}",0.000202,0.003692,0.21937,0.775138,0.001597
35278,2951,2968,4.0,298,positive,4,3.9927206296124496,"{""strongly negative"": 0.000213, ""negative"": 0.000659, ""negative or neutral"": 0.020534, ""positive"": 0.963386, ""strongly positive"": 0.015209}",0.000213,0.000659,0.020534,0.963386,0.015209
35279,4519,1024,5.0,140,positive,4,3.788747932529077,"{""strongly negative"": 0.002372, ""negative"": 0.040397, ""negative or neutral"": 0.14731, ""positive"": 0.785952, ""strongly positive"": 0.023969}",0.002372,0.040397,0.14731,0.785952,0.023969
35280,4670,2900,3.0,30,positive,4,3.62624982764828,"{""strongly negative"": 0.00025, ""negative"": 0.00885, ""negative or neutral"": 0.35635, ""positive"": 0.633502, ""strongly positive"": 0.001049}",0.00025,0.00885,0.35635,0.633502,0.001049
35281,4769,2101,4.0,54,positive,4,3.9658880559145473,"{""strongly negative"": 0.000891, ""negative"": 0.006513, ""negative or neutral"": 0.062851, ""positive"": 0.885306, ""strongly positive"": 0.044439}",0.000891,0.006513,0.062851,0.885306,0.044439
35282,1914,576,5.0,353,positive,4,3.9631189711217294,"{""strongly negative"": 0.000132, ""negative"": 0.001087, ""negative or neutral"": 0.040025, ""positive"": 0.95304, ""strongly positive"": 0.005716}",0.000132,0.001087,0.040025,0.95304,0.005716
35283,106,1352,2.0,167,negative or neutral,3,3.424044624902308,"{""strongly negative"": 0.000557, ""negative"": 0.018812, ""negative or neutral"": 0.538253, ""positive"": 0.440788, ""strongly positive"": 0.001591}",0.000557,0.018812,0.538253,0.440788,0.001591
35284,1368,2805,5.0,52,positive,4,3.9326107467059046,"{""strongly negative"": 0.000987, ""negative"": 0.003435, ""negative or neutral"": 0.079153, ""positive"": 0.89483, ""strongly positive"": 0.021595}",0.000987,0.003435,0.079153,0.89483,0.021595
35285,3380,2038,5.0,218,positive,4,3.5020206529879943,"{""strongly negative"": 0.00037, ""negative"": 0.013548, ""negative or neutral"": 0.471196, ""positive"": 0.513464, ""strongly positive"": 0.001422}",0.00037,0.013548,0.471196,0.513464,0.001422
35286,4679,2706,2.0,421,negative,2,2.391288917220664,"{""strongly negative"": 0.001954, ""negative"": 0.630509, ""negative or neutral"": 0.34246, ""positive"": 0.024448, ""strongly positive"": 0.000629}",0.001954,0.630509,0.34246,0.024448,0.000629
35287,4138,951,4.0,689,positive,4,3.598973796790233,"{""strongly negative"": 0.000284, ""negative"": 0.010208, ""negative or neutral"": 0.381286, ""positive"": 0.606692, ""strongly positive"": 0.001529}",0.000284,0.010208,0.381286,0.606692,0.001529
35288,4105,388,5.0,143,positive,4,3.852238315987052,"{""strongly negative"": 0.000214, ""negative"": 0.002952, ""negative or neutral"": 0.144246, ""positive"": 0.849556, ""strongly positive"": 0.003032}",0.000214,0.002952,0.144246,0.849556,0.003032
35289,4227,2960,5.0,164,positive,4,3.921868597113644,"{""strongly negative"": 8.1e-05, ""negative"": 0.001086, ""negative or neutral"": 0.079318, ""positive"": 0.915913, ""strongly positive"": 0.003602}",8.1e-05,0.001086,0.079318,0.915913,0.003602
35290,75,1515,4.0,51,positive,4,3.890950358938426,"{""strongly negative"": 0.000695, ""negative"": 0.012231, ""negative or neutral"": 0.090201, ""positive"": 0.889172, ""strongly positive"": 0.0077}",0.000695,0.012231,0.090201,0.889172,0.0077
35291,3322,2318,5.0,124,positive,4,3.860474295230233,"{""strongly negative"": 0.000149, ""negative"": 0.003988, ""negative or neutral"": 0.133564, ""positive"": 0.859836, ""strongly positive"": 0.002462}",0.000149,0.003988,0.133564,0.859836,0.002462
35292,93,521,5.0,150,positive,4,3.8683730609627673,"{""strongly negative"": 0.000193, ""negative"": 0.005137, ""negative or neutral"": 0.125837, ""positive"": 0.863771, ""strongly positive"": 0.005062}",0.000193,0.005137,0.125837,0.863771,0.005062
35293,415,2077,3.0,35,negative or neutral,3,3.2252387714834185,"{""strongly negative"": 0.000241, ""negative"": 0.019911, ""negative or neutral"": 0.734756, ""positive"": 0.244552, ""strongly positive"": 0.00054}",0.000241,0.019911,0.734756,0.244552,0.00054
35294,2117,2342,5.0,725,negative or neutral,3,3.100361011980567,"{""strongly negative"": 0.000227, ""negative"": 0.011504, ""negative or neutral"": 0.876232, ""positive"": 0.111753, ""strongly positive"": 0.000283}",0.000227,0.011504,0.876232,0.111753,0.000283
35295,2209,1021,4.0,88,positive,4,3.927875639667036,"{""strongly negative"": 0.00019, ""negative"": 0.002454, ""negative or neutral"": 0.078165, ""positive"": 0.907672, ""strongly positive"": 0.011519}",0.00019,0.002454,0.078165,0.907672,0.011519
35296,1854,1267,1.0,237,negative,2,2.3191638698335737,"{""strongly negative"": 0.003811, ""negative"": 0.705389, ""negative or neutral"": 0.25933, ""positive"": 0.030765, ""strongly positive"": 0.000705}",0.003811,0.705389,0.25933,0.030765,0.000705
35297,5480,1054,4.0,221,positive,4,3.883816088586173,"{""strongly negative"": 0.000114, ""negative"": 0.001106, ""negative or neutral"": 0.116663, ""positive"": 0.879082, ""strongly positive"": 0.003034}",0.000114,0.001106,0.116663,0.879082,0.003034
35298,3921,938,3.0,77,positive,4,3.872244284997578,"{""strongly negative"": 0.00011, ""negative"": 0.001909, ""negative or neutral"": 0.126847, ""positive"": 0.867895, ""strongly positive"": 0.003239}",0.00011,0.001909,0.126847,0.867895,0.003239
35299,4469,890,5.0,125,positive,4,4.030484892427921,"{""strongly negative"": 0.00032, ""negative"": 0.001087, ""negative or neutral"": 0.012175, ""positive"": 0.940626, ""strongly positive"": 0.045793}",0.00032,0.001087,0.012175,0.940626,0.045793
35300,1909,3385,5.0,134,positive,4,3.9191111672698753,"{""strongly negative"": 0.000223, ""negative"": 0.005233, ""negative or neutral"": 0.07876, ""positive"": 0.906778, ""strongly positive"": 0.009006}",0.000223,0.005233,0.07876,0.906778,0.009006
35301,5527,2224,5.0,270,positive,4,3.86308986748918,"{""strongly negative"": 0.000239, ""negative"": 0.002357, ""negative or neutral"": 0.134403, ""positive"": 0.860076, ""strongly positive"": 0.002925}",0.000239,0.002357,0.134403,0.860076,0.002925
35302,1719,1467,5.0,169,positive,4,3.77527624584036,"{""strongly negative"": 0.000204, ""negative"": 0.004025, ""negative or neutral"": 0.217639, ""positive"": 0.776556, ""strongly positive"": 0.001576}",0.000204,0.004025,0.217639,0.776556,0.001576
35303,1015,1117,5.0,40,positive,4,4.2318687363294885,"{""strongly negative"": 0.001469, ""negative"": 0.005077, ""negative or neutral"": 0.017798, ""positive"": 0.711428, ""strongly positive"": 0.264228}",0.001469,0.005077,0.017798,0.711428,0.264228
35304,3545,3258,4.0,224,positive,4,3.928650853093131,"{""strongly negative"": 0.000221, ""negative"": 0.001482, ""negative or neutral"": 0.07277, ""positive"": 0.920478, ""strongly positive"": 0.005049}",0.000221,0.001482,0.07277,0.920478,0.005049
35305,5537,1753,5.0,72,positive,4,3.914562635269249,"{""strongly negative"": 0.000316, ""negative"": 0.001931, ""negative or neutral"": 0.086684, ""positive"": 0.905014, ""strongly positive"": 0.006055}",0.000316,0.001931,0.086684,0.905014,0.006055
35306,1759,796,5.0,141,positive,4,3.867725483738468,"{""strongly negative"": 0.000139, ""negative"": 0.003537, ""negative or neutral"": 0.127734, ""positive"": 0.865639, ""strongly positive"": 0.002951}",0.000139,0.003537,0.127734,0.865639,0.002951
35307,3291,3390,5.0,53,strongly positive,5,4.746016072342172,"{""strongly negative"": 0.002152, ""negative"": 0.00173, ""negative or neutral"": 0.003134, ""positive"": 0.233917, ""strongly positive"": 0.759066}",0.002152,0.00173,0.003134,0.233917,0.759066
35308,1097,1272,5.0,276,positive,4,4.009619493794162,"{""strongly negative"": 0.000597, ""negative"": 0.002562, ""negative or neutral"": 0.030431, ""positive"": 0.919442, ""strongly positive"": 0.046967}",0.000597,0.002562,0.030431,0.919442,0.046967
35309,5304,1568,5.0,43,positive,4,3.886073749687057,"{""strongly negative"": 0.000188, ""negative"": 0.003934, ""negative or neutral"": 0.11005, ""positive"": 0.881272, ""strongly positive"": 0.004556}",0.000188,0.003934,0.11005,0.881272,0.004556
35310,856,2996,3.0,242,negative or neutral,3,3.0760376849211752,"{""strongly negative"": 0.000617, ""negative"": 0.093176, ""negative or neutral"": 0.73652, ""positive"": 0.168928, ""strongly positive"": 0.000759}",0.000617,0.093176,0.73652,0.168928,0.000759
35311,1668,3194,5.0,211,positive,4,4.093086505366955,"{""strongly negative"": 0.000882, ""negative"": 0.004163, ""negative or neutral"": 0.023869, ""positive"": 0.84316, ""strongly positive"": 0.127926}",0.000882,0.004163,0.023869,0.84316,0.127926
35312,1204,1948,4.0,114,positive,4,3.84450296992145,"{""strongly negative"": 0.000156, ""negative"": 0.002127, ""negative or neutral"": 0.153238, ""positive"": 0.842015, ""strongly positive"": 0.002464}",0.000156,0.002127,0.153238,0.842015,0.002464
35313,5498,2603,4.0,525,positive,4,3.572504438401665,"{""strongly negative"": 0.000255, ""negative"": 0.004707, ""negative or neutral"": 0.418492, ""positive"": 0.575368, ""strongly positive"": 0.001177}",0.000255,0.004707,0.418492,0.575368,0.001177
35314,4431,1731,3.0,361,negative or neutral,3,3.238647346122889,"{""strongly negative"": 0.000469, ""negative"": 0.026313, ""negative or neutral"": 0.708066, ""positive"": 0.264407, ""strongly positive"": 0.000745}",0.000469,0.026313,0.708066,0.264407,0.000745
35315,4033,3278,5.0,74,positive,4,3.9576881154207513,"{""strongly negative"": 0.000913, ""negative"": 0.005866, ""negative or neutral"": 0.059338, ""positive"": 0.902387, ""strongly positive"": 0.031496}",0.000913,0.005866,0.059338,0.902387,0.031496
35316,4930,918,5.0,285,positive,4,3.9765475029707886,"{""strongly negative"": 0.00059, ""negative"": 0.005804, ""negative or neutral"": 0.042171, ""positive"": 0.919338, ""strongly positive"": 0.032097}",0.00059,0.005804,0.042171,0.919338,0.032097
35317,2682,1302,3.0,162,negative or neutral,3,3.275137024669675,"{""strongly negative"": 0.000331, ""negative"": 0.01536, ""negative or neutral"": 0.693753, ""positive"": 0.289953, ""strongly positive"": 0.000603}",0.000331,0.01536,0.693753,0.289953,0.000603
35318,3330,1598,5.0,178,positive,4,3.989780425967183,"{""strongly negative"": 0.000271, ""negative"": 0.001088, ""negative or neutral"": 0.022349, ""positive"": 0.961174, ""strongly positive"": 0.015118}",0.000271,0.001088,0.022349,0.961174,0.015118
35319,4638,191,4.0,218,positive,4,3.704529226466548,"{""strongly negative"": 0.000252, ""negative"": 0.007509, ""negative or neutral"": 0.282432, ""positive"": 0.707071, ""strongly positive"": 0.002735}",0.000252,0.007509,0.282432,0.707071,0.002735
