user_id,item_id,ratings,reviews
4002,1055,3.0,Nothing really changed. I feel like they choose the person who they feel bad for rather than the best cook.
3834,28,5.0,I love this adult cartoon. I laughed out loud sometimes watching it. It was well written programming. The characters were entertaining.
3954,907,5.0,"I love pawn stars, so of course I like volume 5. If u like the earlier seasons then you'll like this one. I'd recommend it to anyone who likes reality tv."
4391,461,5.0,I enjoy these types of programs.Josh Gates it a fearless host and the show is produced well.Worth the price.
5124,770,5.0,"I love this show...my husband does too. It's fun, great cast, well scripted and all-around entertaining. Must watch from Season 1."
4463,949,1.0,"So I was really looking forward to this show. I looks like hard sci-fi. Which I love. It's got two actresses whom I like. Lexa Doig (Andromeda) and Jennifer Spence (SGU). X-file's ""smoking man"" is in it. And it is Canadian SYFY (I love Sanctuary & Lost Girl). So this seemed like a shoe in. Ugh! 1)65 years is not enough time for corporations to take over the world and impose a police state. I mean, that's just lame. 2) 65 years is not enough time for us to have all that great tech. Biometrically calibrated suits? Transformer guns? Come'on! 165 years...maybe. But barely 6 centuries?. No, I don't think so.3) How is the Kiera's husband not a terrorist when he totally over react to her being stationed in the execution room. )Even though I know it was old Alex's doing. 4) All the ethnic people are bad. 5) One more, all the ethnic people are bad. 7) Let me say that again. There are only 2 black dudes and 2 asians... all bad. 8) The ""bad guys"" are the anti corporation Liber8 (lame name!) and the ""good guys"" are corporations?! Really? Is this show funded by BP? 9) Alex, the wunderkin, runs a sky net style lab in his shady (Those folks look all kinds of suspect!) parents barn?! I could go on. This show just wasn't my cup of tea. The science is lack luster and while the tech seems cool it is is just not believable. I will give this one more chance only because I love SYFY but it better get good real quick because I simply don't have the emotional stamina to watch a whole show that promises to be awesome science fiction and delivers nothing but badly thought out she-ite. I'm looking at you Lost."
2253,288,5.0,Les does this this BY HIM SELF. There is no camera crew. He hauls around 50 lbs of photo gear besides survival in some tough situiations. Very entertaining and educational.
4110,436,5.0,This is a satirical parody of supposed news shows that are really much more editorial platforms for pontificating pooh bahs.I recommend this as a break from things too serious in this world and please remember--this is a comedy show that presents itself as a comedy show and doesn't try to tell you it's presenting news.
4376,1473,2.0,"Not a fan. A storyline line this needs comedy off the charts, and unfortunately The Rebels couldn't keep my interest."
4258,1587,4.0,"I heard a lot of bad things about The Bay, but, to tell you the truth, I thought it was pretty scary.  I like eco-horror, though (The Last Winter, Nature's Grave, etc.).  And I like found footage movies, too, so I must be a little biased.  Anyway, it was nice to see one of these things with at least a passable budget.  Barry Levinson's vast experience as an American director helps, also.  The film moves faster and faster toward nightmare territory in the second half and, if you're someone horrified of viruses, bacteria, parasites, etc., like I am, you will probably be unnerved.  If this type of horror doesn't suit you, you'll probably be bored to tears because it's nothing you haven't seen before.  I think the relentlessness of the outbreak is what really bothered me.  It seems like all characters had to do was be in the general vicinity of other infected people, and they were doomed.  Okay, like I said, nothing you haven't seen before, but well done and, if you like outbreak horror, you'll probably enjoy it."
4394,1123,5.0,"I bought and watched my 8 programs, all that was available currently on Amazon.  The channel decided to cancel the program.  I don't understand their thinking.  The is a very exciting SciFi packed with loving relationships between crew menbers hoping to travel the solar system.  It's an adventure and action packed. Since Amazon is not selling the additional 5 programs that were not made available I had to search the internet until I could see them free but bad quality.  I hope Amazon makes the additional 5 shows available as I really want to buy them and watch them from my Amazon video on demand library. It's well worth the money to buy and watch the 8 shows that are currrently available."
1504,738,5.0,Best show I've watched in awhile! Definitely not for kids but it is a ton of fun for the parents!
4630,1196,5.0,This season three of Justified was very thrilling every episode was very exciting than previous one - just love watching
1655,485,5.0,"Well, there's one good thing to being laid up. I get to watch LIE TO ME. Yes, I find myself trying to determine the &#34;emotion&#34; the characters are displaying. See how well you can do it, I dare you."
1712,64,5.0,really great show.  keeps you on the tips of your toes wanting more.  I love it and will continue watching.
3747,539,3.0,I wish I had a 3.5 for this one.Not for anyone with a weak stomach and the writing could be a little faster.  It's more interesting for the history (false or not) the show takes you back to days seldom talked about and understood.  Worth a buy but it's no 5 star show!
1236,535,4.0,"Now by contrast, BIG ASS SPIDER! is how you do a comedy monster movie!! Starring Greg Grunberg and Lombardo Boyar (who is freaking brilliant, and funny as hell, in this film), the story is simple: an alien species the government has been studying, for possible future use as a weapon, gets away and runs amok in Los Angeles. A normal-sized spider that grows massively huge the more it kills, the arachnid - while still small - comes under the watchful gaze of Alex Mathis (Grunberg), an exterminator specializing in the habits and toxicology of arachnids, who tries killing it before realizing just what he has on its hands. But soon is becomes so huge, so unstoppable, that even when a crack military team sent by the U.S. government can't stop it, it falls to Alex and a security guard named Jose (Boyar) to save downtown Los Angeles. This film is HILARIOUS, nearly every line that comes out of Boyar's mouth alone a gem, and with perfect grade-B special effects and just the right amount of blood and gore, BIG ASS SPIDER! is one of the best ways to laugh and jump scare through a couple of hours that I've come across in a long time."
3010,504,4.0,I like the show...my kids enjoy it. I'd have a higher review if the other seasons were on Prime as well. The kids are outgrowing the show as is Nickelodeon.
3040,1333,3.0,"The glades, I thought at first referred to the location, yes. Also there is a prison there called The Glades, in real life. The cast ismostly young and so far I haven't been convinced that the series will last. I hope it will as it shows promise and the location isnice to look at. Drop the neon back lighting, ...looks too much like Miami Vice series. The main characters need some more backbone, but like I said, they are young and will develop.  So far, so good."
1227,1231,1.0,"Not my kind of film. Too gross, poor acting. I watched this movie for 10 minutes then called it quits."
4462,607,5.0,Really? have you ever met a kid who didn't like watching this show whether with joe now or steve in the past?
1336,957,2.0,"Sorry to say, I could not watch the entire movie.Parker Posey played a complete wacked out lady within a loser script that should never have been written."
185,950,4.0,"There have been some number of adventure thrillers where mountain climbing is at the heart. For my dollar this is well worth seeing.Here's the scoop. Five friends start out to climb a mountain. By pure chance they come across a young girl held in a makeshift underground vault. They realize she's been kidnapped for ransom and proceed to free her and make their way off the mountain, only to find her kidnappers are on their tail. Who will prevail in this game of cat and mouse?Given the mediocre reviews I almost didn't hit the play button on this. I was glad I did. It's better than I anticipated. It's directed and shot well. Great respect is shown for the mountains and landscapes. It gives the viewer a good sense of nature without looking like a travelogue. The pursuit is generally pretty good. There were a couple of cheap shots in the script. Face it. Playing the gun jamb card at a crucial part of the proceedings just doesn't cut it any more. But a lot of nifty things do happen elsewhere. Making the kidnapped girl an Eastern European, with the subsequent communication barrier causing more problems, was a nice touch. Things DID get a bit muddy for me when the guys with the ransom money enter the fray. I had a difficult time hearing what they were saying so I think I missed out on some important stuff.The acting by the climbers, particularly Melissa George, was pretty good. The bad guys didn't do much more than shoot their guns so it's hard to gauge their acting skills.This isn't quite worth the 4 stars I gave it but it's certainly better than 3. If you like action/adventure flicks you could do much worse."
1083,1128,4.0,"This remains one of the better series around despite a slowing down in the imagination of the screen-writers.While it was probably a good thing to get rid of Zack, since his character was one of the mroe unbelievable ones in the series, the producers have chosen to have s string of replacements go in for each episoed instead. This is inetersting but tends to slightly destablise the series since some are good and some are bad.Overall the series remains very good, the production values have been strengthened and Booth and Bones remain extremely enjoyable characters with a lot of funny interaction and tension between them.Maybe overall the stories themselves should improive somewhat because they tend to be repetitive investigations with simply an added gore element to freak us out. Which is OK I agree but it is a cheap way to grab our attention.We discover Booth's brother who comes into the series and causes his big brother some initial grief so that is at least a wellcome addition.It is still verzy strong, very watchable and could become better if some wlements are refocused for the next season."
41,788,1.0,"Really, really annoyed that after watching 4 seasons the finale ends with a cliffhanger never to be resolved.  The whole season had been building up to this ending and then it was unresolved.  Very frustrating and disheartening."
4131,1051,3.0,It was pretty good show.  The math was educational.  Story line was ok.  I might have my kids watch it if there wasn't something else more educational on.
491,510,4.0,"I don't like reality t.v.  But I enjoy this show!!!  Only have watched season 1, but I find it heartwarming and funny at the same time.  Not many shows are funny anymore.  Will continue with season 2."
1446,735,3.0,"... it is not totally surprising that life in a brothel at the turn of the century was no bed of roses (or in any brothel today except maybe the Nevada houses which seem to always have a camera trained on the smiling whores), but the depiction of a lady's first encounter with sadism is shocking, and the mood pervades the rest of the flick. The symbolic &#34;emerald&#34; is confusing."
2615,674,4.0,This is a fun show for the whole family. It teaches some good morals and doesn't take anything too seriously. It is contrived and unbelievable at times but it's still good to see a family staying together even when things don't go well.
4373,182,5.0,"Storm Chasing, Arrow Machine Gun, and Green Hornet - you can't go wrong with these. Using a 747 to simulate tornadoes was a stroke of genius."
3864,342,3.0,This show is pretty terrible but for some reason I watch ever single season. I guess its just a pretty entertaining guilty pleasure.
743,738,5.0,It is very interesting take on the past.  Don't really know how much of it is fact or fiction. It's a good way to spend some time chilling.
2109,726,3.0,"If this were regular television I would pass it up because the story is so weak its next to nonexistent, however, this is not regular tv this is amazon and if you are looking for a dumb downed entertainment a la Beavis and Butthead style humor you for yourself a winner."
4748,672,5.0,"Bravo for being true to who you are not PC, not crude, not Hollywood.It's mass media for the masses? Which embraces all walks of life?I can watch this with kids and adults.The ladies could ditch hair extensions..And a season with Willie on weight watchers could inspire an entire new miss Kay's southern cooking for over weight CEOs"
3010,718,5.0,My kids truly enjoy the learning and super hero antics the Kraft brothers show with their cartoon show and their real life conservation of the wild.
1157,517,2.0,This show is not going to get anything but some very bored flies .I don't like the script and the kids were bored.
3284,1606,5.0,"This show has the worse name possible. It should have been named  'molly texas ranger' , but this name is scaring away viewers who think it's probably about psycho women.  Like a show on the id channel. 'wives with knives&#34; or something. But it's not , it's about a good female texas ranger who is also very sexy. The episodes are pretty good too. If people would tune in and give this one a chance they would see that it's worth watching. The acting is good and the stories are good too."
4809,1179,5.0,"BSG is always good TV.  When in doubt, look to Tricia Helfer and Grace Park, two of the hottest women on TV.  The show, built on the premise of a pretty lame show really developed the characters over the seasons.Tricia Helfer is particularly amazing in her role as an angel to Guyus Baltar, Park does a tremendous job in her multiple roles...oh yea, the male cast members are pretty good.  This show took the BSG concept way beyond it's origins to a full blown series."
4865,1542,4.0,"If you like watching people succeed at their lowest common denominator this season is for you.  There veiled bigotry, thievery, childish behavior, and selfishness.  The hungrier the contestants got the meaner they got with each other.  The black girl was an embarrassment to her race.  The old guy did nothing to assist his team in getting any rewards but he felt that he should have gone to the final three.  The nice guy would have finished last in a real life survivor situation but this case he didn't finish at all."
1314,1517,1.0,"By now, it should be safe to assume that the majority of us have either seen or at least heard about the new space thriller, Gravity.  Arguably one of the best films of 2013, it's safe to assume that (in the not so distant future) there will be a steady flow of space dramas coming our way in a cheap attempt to cash in on the massive success of Gravity.  Naturally, it's no coincidence that the independent space drama, Europa Report, was released on home video just days after the release of the Bullock/Clooney blockbuster.Directed by Sebasti&aacute;n Cordero (Rage, Chronicles), Europa Report stars Embeth Davidtz as Dr. Unger, the head of a corporation that privately funds an outer space mission, Europa One, to investigate potential life on one of the moons of Jupiter.  In a documentary-style format and using various camera footage shot aboard the space shuttle, Unger tells the story of six astronauts that successfully land on one of Jupiter's moon and attempt to research the surface, which is made partially of ice - a sign that the moon may inhabit life forms.  Anamaria Marinca, Karolina Wydra, Michael Nyqvist, Daniel Wu, Sharlto Copley, & Christian Camargo also star in supporting roles.Since Europa Report was conveniently released (on home video) on the coattails of Gravity, it warrants a quick comparison to the buzz-worthy blockbuster.  If we use the opinion of James Cameron, who called Gravity ""the best space film ever done,"" Europa Report could easily be called the worst space film ever done.  Much like the great unknown of outer space, these types of films obviously thrive on the simple premise that anything that could wrong will go wrong.  Feel free to look for an outer space flick in which everything is all hunky-dory for its entirety - and in the event that such a film did exist, it would most likely be the equivalent of watching paint dry.  In any event, while Gravity thrived largely due to beautiful visuals, above average thrills, A-list actors, and an easily understandable plot, Europa Report nearly fails in comparison in each and every category.It's painfully evident that Europa Report lacks a clear and comprehensible direction in regards to who the characters are and what their particular purpose is over the course of this film.  Obviously, Daniel Wu portrays the captain, but at no point does he ever appear to be in command of anything.  These actors and actresses are completely devoid of emotion, dimension, and for lack of a better word - interest.  If the point of this film was to be a documentary-style flick in which viewers were not supposed to care about the characters within it, then it was a smashing success.  But, as far as the entertainment value of the character development, this film is absent of potential.  These characters, portrayed by completely unrecognizable actors and actresses, simply go through the motions of the script, which is nearly a full hour and a half of bumbling around a space shuttle.The most bothersome aspect of the film is the constant jumping from bad camera view to bad camera view.  Unfortunately, this style of film-making deprives the film of a smooth delivery, directly stemming from the space cams, which take away the experience of watching a movie and turn this film into an outer space version of big brother.  One minute you'll be watching the crew eat dinner and then you'll suddenly be viewing a swing arm and solar panels in outer space - as if they will eventually come into meaning (which they don't).  In a noble act, this film sticks with the documentary-style of storytelling, but just when scenes attempt to pick up, they are quickly broken up by random analysis from spectators (presumably on Earth) who attempt to explain the fallout and existential circumstances of the Europa One mission.  When you combine aspects, they make for a frustrating viewing experience.While the film's execution is overly frustrating, the story is still on the money in terms of how humanity might one day approach space exploration.  To be honest, there's nothing sexy about this film and is a far cry from some of the sci-fi flicks moviegoers have been spoiled with in recent years, like Prometheus, Star Trek, or Moon.  Still, the authenticity of Europa Report is admirable - as it clearly aims to depict a film that would dwarf the magnitude of the moon landing.  The significance of this story is there, but the emotion is years beyond comprehension, because when/if the day comes that life is discovered on another planet, people might just look back on this film and make a distinct comparison.Overall, Europa Report is a dismal and disappointing movie to sit through.  Realistically, all you need to know about this film is that six astronauts land on a moon orbiting Jupiter and then fast-forward to the last twenty minutes - where you'll finally ""see the light.""  You'll miss absolutely nothing of relevance, regardless of what happens to the characters along the way.  The climax of this film is it's only saving grace, thus preventing it from earning a complete failing grade.  For a film that's supposed to be thrilling, one could only assume that the most thrilling portions of this film were left on the cutting room floor.  Any other explanation would lead you to believe that the writers and filmmakers suffer from sheer incompetence when it comes to making an entertaining film.  Do yourself a favor and don't even bother giving this film a chance.  The brief 90 minutes of your life which it would cost you to watch this film (along with money presumably) will surely be better spent doing absolutely anything else.GRADE:  D-FNDNreview.com"
4821,1634,5.0,"Season one was great, surprises without being super strange, decent characters, nice story progression while keeping each episode interesting.Season two is what killed this show though, bringing in the new character as a love interest for the partner was a joke, not that they brought someone in, but who and how.  Other than that the second season is worth watching too."
2658,504,4.0,my oldest (5) will still watch this with her brother (2/12) and i'm totally into it. the songs are great and the messages are clear and simple.
1692,221,5.0,Started watching this season and I sm hook. What s great show. I love all the characters. They are all funny.
2372,460,4.0,I Love all Anthony bourdain shows. There are definitely places that I w pi ls like to stop by next time I go to different cities he visits
1394,1331,3.0,The movie is okay. It started off weak by showing that the black man saying that he was innocence when it had appeared that he and his accomplish had broken into the police car plus he was carrying a assault weapon then he let loose his hostage. It could've started off a little better than that.How could the old lady maid get kidnap by those thugs if the power was down. How did they get pass the fench if the black guy had to ram the truck through it. Good luck.
2526,1473,4.0,I actually really liked this. I'm not much of a football fan - but it's hilarious. This and Bosch were my favorites!
4491,819,5.0,"Love the interaction of the crew. As the program progresses, the writers seem to get better. The plots have enough twists to make the program interesting."
3885,194,4.0,"This is one of the better &#34;post-apocalypse/alien invasion&#34; series if you don't want your story or production too complicated...it's just easy viewing, with understandable characters and events."
1864,1165,5.0,Great show! GIRLS ARE VERY TALENTED AND THEIR PARENTS PUT IN A LOT OF EFFORT TO SHOW THEIR SUPPORT IN SPITE OF ABBY
4133,138,5.0,The relationships - as odd and disfunctional as the characters are - in this show are wonderful to watch how they play out.  The plots are unique and interesting.  It keeps my interest every week
3056,810,5.0,"Perhaps pretty unrealistic...but characters and the concept was an interesting one, and I would have picked to see where it was going."
669,512,4.0,"'13 Assassins' is a wonderful surprise! It's a well-filmed, well-acted samurai movie (with more than a few nods to 'Seven Samurai') and despite this DVD being 15-20 minutes shorter than the original cut it's still a knock-out!The story of '13 Assassins' is centered around a young lord named Naritsugu (a reserved, yet frightening Goro Inagaki). Naritsugu rapes and butchers for fun and thanks to his older brother being Shogun is untouchable by law. Shinzaemon (an excellent Koji Yakusho) is a noble samurai tasked with assassinating Naritsugu before he gains even more political power. Shinazaemon rounds up a small group of warriors (including his reluctant nephew) and stages an ambush for Naritsugu and the hundreds of soldiers under his command.The plot of '13 Assassins' is very straight-forward with the focus more on the gathering of the 13 warriors and their planned ambush and lesser focus on character development. Normally this would make a reasonably shallow film but the characters we DO get to know are engaging and the final battle (lasting almost an hour) is one of the best filmed melee's I've ever seen! There are some disturbing moments towards the beginning of the film but overall the violence and gore is more restrained than I'd expect from director Takashi Miike.This DVD transfer of '13 Assassins' compliments the movie's camera work and use of color perfectly. There are some moments of CGI in the film that are painfully obvious on the small screen DVD, but they are minor. The DVD disc also comes with some of the deleted scenes from the original cut of '13 Assassins' that flesh out more of the story and characters (especially Koyata and Shinrouko). These scenes really should've stayed in the film!Even with this shorter cut, '13 Assassins' is a terrific action movie. With so many films this year falling flat in the action department it's nice to see one that can still feel fresh and exciting. Highly recommended!"
1930,539,5.0,A good drama with a historical prospective. The Vikings and other Middle Age peoples were tough because they had hard lives we can not imagine. Go Ragnar!
1962,453,5.0,"Vera is both likable and not, solving mysteries based on her understanding of human nature.  I'd watch every one in this series with pleasure yet  I would not want Vera to be my boss or even my colleague."
1603,1092,5.0,"Spooky, I hope it goes on with more shows. You can really get into to it then it's over. :-&#62;"
3417,324,5.0,"Margo Martindale as Mags Bennett was excellent this role.  She put the fear into me!  Definitely deserving of the Emmy she received.  Timothy Olyphant continues to be hot, hot, hot!"
4008,1587,5.0,This movie is not too far from the future if we don't change something soon.  I will probably watch this a few more times.
1597,447,3.0,"The countryside is gorgeous, Galway, Ireland what's not to like? The actors mostly up and coming, none of whom I recognized, the storyline, tried and true.A dad, calls his three children home, he has something he wants to talk about. Is he ill, is he in trouble, what is going on? The three children all return home, one with her husband and two children, one with his current girl in tow, and one all by himself. The secret it turns out is not too scary. And, all of the children bring secrets of their own. This is billed as a dysfunctional modern Irish family, but, in reality, it is a normal family coming together two years after the death of their mother.There are some fun times, lots of boring, nothing really said times, fair acting, but nothing in this film grabs you to really want to know more. The scenery is the best bet, and there is a lot to see. We visit pubs where everyone gets drunk, children's playground, cemetery, and scenes of the farm, which looks nice enough. Which does make me wonder how the dad all by himself kept the place looking so good.  When all is said and done there is no big family meeting to settle things, it seems it is all done in small groups, or by looks, but we are not privy to too much of the conversation.Really a film for Seinfeld fans, about nothing.Recommended For The Scenery.  prisrob 02-22-14"
2346,395,4.0,I love British dramas and crime tv. Please make more of them available for free video streaming for prime members.
2958,1102,5.0,This looks like it's going to be a terrific adaptation of the Michael Connelly novels featuring Harry Bosch as a jaded LA detective who still believes that what he does matters - solving homicide cases and getting some kind of justice for its victims.  I hope there will be a nice long season to start and more seasons to follow.  There's a lot of great material here to be mined and Amazon has found the right people to pull it off!
4694,1614,4.0,"Answers to Nothing almost became a 3-star movie but thanks to the final 30 minutes making a dramatic improvement in storytelling, it's only fair to award it 4 stars.  It's about four separate stories happening at once, and I'll list them right now:1- Dane Cook is NOT a comedian in this film.  Let that be known right off the bat.  Instead he cheats on his wife with a woman who looks and sings remarkably similar to the legendary Patti Smith.  As you can guess, he's cheating because he doesn't get along with his wife.  Unfortunately there's a few exceptionally graphic and inappropriate sexual related scenes in the very beginning that I didn't really care for, however I suppose having ""it"" happen during a story about a World War II soldier parachuting down to a house in France with an attractive inside is an interesting spin.  You'll see what I mean when you watch the movie.2- An African American woman who has a certain hatred for other black folks and seeks help with a counselor to figure out why.  Sort of pointlessly weaved into the storyline if you ask me, since if you were to remove this segment it wouldn't have been a big loss.3- An attractive blonde-haired detective woman who wants to bring down a potential suspect involved in the abduction of a child that she strongly believes is responsible for the childs disappearance.  Unfortuantely this segment was *severely* lacking.  At least, the scenes involving the detective.  There's a REALLY good segment with the suspect near the end concerning a house break-in that's easily the best part of the movie.4- A woman who has to take care of her paralyzed brother by bathing and taking him for walks in his wheelchair.  I suppose her intention here is to get into proper running shape so she can continue to have the strength to take care of him, but the fact that she was in desperate need of assistance because of how straining of a job it was leads to some interesting segments with her family later on, and especially memorable is the running marathon segment near the end.The only problem is that on a few occasions the storyline really drags, especially from the 30 minute mark until the 1 hour and 15 minute mark.  That's a good 45 minutes of lackluster entertainment that tells a decent enough story to get the job done, but never does anything that truly stands out.  This is why it's quite difficult to give the movie 5 stars.  However the ending is REALLY darn good- all the events are convincingly and thoroughly explained by the conclusion.  Good movie."
3027,448,2.0,"Weak story line.  Cinematography was poor.  Sets,make up costumes none were well done.  It was a cheaply made movie.  And I love a good show that tells stories of times long ago.  This is no &#34;Rome&#34; by HBO"
1723,1128,5.0,Here in this season we really got some weird cases but the characters were developing even more.  You got to learn more about their backgrounds before they all got together.
324,195,5.0,"I must have been over seas when it happened.  Incredible that a person without ID could wander in and out of a labor ward or hospital ward and steel a baby.  How tragic, and heart breaking for the family who lost the daughter.  How confusing for the girl when she grew up and found out she was abducted.  Just so heart breaking.  So incredible."
1694,1684,5.0,I love this show!  We don't have cable so Amazon is how I watch new release shows.  The price is reasonable and I don't have to pay for a bunch of stuff I don't want.
3862,1156,5.0,"I love this entire series with David Suchet as Hercule Poirot. The adaptations of Agatha Christie's novels or short stories are very well done. When I wish to watch a mystery, I always come back to this entire series, just as I reread Agatha Christie Books from Kindle. Thanks Amazon for making  these available!"
788,1030,4.0,"Well who wouldn't love the quirky Sherlock...Watson is great, the spin on this is genius.  As a kid I loved all the old Shelock Holmes movies.  I say the modern day Sherlock is much improved."
823,524,5.0,"That is what this series will do for you, except the servants try to apply modern rules. It is interesting hoe this real experiences effects the family. It just proves that associations do have an effect on people."
1708,1102,5.0,"Another great one from Amazon.This show has tremendous potential. First episode gives enough of a story to captivate and want to continue watching.Great acting, awesome story line, i look forward to seeing more of this show."
3284,990,3.0,"This is not a  show about teen fashions, instead it's a show about witchcraft and curses and ghosts.  It's played seriously and is aimed at young adults , of course the cast members are all beautiful etc. But who cares? it's a good show! . It introduces horror to teens especially girls who really need this kind of stuff. Horror is good fun and this one does that without any gore, it's about atmosphere and it does that well, I do believe that girls miss out on sci fi and horror too often because they are not exposed to it. it's for everyone not just guys! AND. It's good to see Meg Foster is still at it. She's plays the spooky older lady. She's in fantastic shape though and those wonderful eyes of hers are still glowing!. this is a show that a family could watch and teens will enjoy , it's not 'pretty little liars' in any way. Which is a true teen show."
2015,298,5.0,it never get bored and it getting better better...everyone on the show are great and i cant not miss any more show hope it will be renew!
2035,447,5.0,"You've got to be in just the right mood to watch this movie.  It's not a blockbuster, an epic saga, or super troopers--it's real, it's charming, it's funny, it's slow and it's characters are lovely to watch.  This movie feels like the ending of a good, long book where all the loose ends are leisurely tied up.  The sound during dialogue had some odd parts, but that aside, it was a nicely done movie.  Ireland is breath-taking, and the eldest son wasn't bad to look at either.  The music and the score made the movie, carried it.  Truly.  Soundtrack, please."
4116,1280,5.0,Ok guilty pleasure here I like Sigourney Weaver. While we all look at her like a the Hillary Clintonesque model I just don't find this version of Hillary believable ...I mean the presidents plane slips? what are the wheels made out of roller skates?
4815,1593,5.0,Love the SOA music. Can't get enough of it. Lover of all gene. Never knew Katy and Simm's had such beautiful voices.
3749,1184,4.0,"I would recommend watching these short narratives for an inside look from a chef perspective on unique food. I only don't give it 5 stars because I wish there were a bit more sensitivity to some of the vegetarians out there, but otherwise great show."
111,281,5.0,"The adventures Dr Who takes you on are exciting, suspenseful and human.  Matt Smith has come through with his own characterization of the Dr."
4984,885,4.0,items from history and lore with strange characteristics with a search and recover team to bring them back and store them
2501,250,5.0,"So far this season is really intriguing.  I like how the writers have taken our &#34;normal&#34; problems and expanded the characters by changing what it means to be a monster.  The ever-growing distance between our bromance has me nervous, though.  So far so good!"
3152,8,4.0,"ALways a guilty pleasure. Love the singing and dancing.  I do so enjoy feeling like an overly dramatic high- schooler once again. More Sue Sylvyester in small, salty doses- hehe - would be even better. Lea Michele continues to both annoy, yet fascinate me. The singing is BEWYOWOND: hey, all you pitchy dorks on reality shows- this is whaT real singing is. Ahem."
4108,1572,5.0,Fitz is a complicated character.  His personal problems are interwoven with the crimes he dissolving in a very realistic way.  This is an unusual series - a little out of the ordinary - which makes it quite intriguing.
3601,426,5.0,"I love the walking dead so I was surprised when I found I ended up  watching this on amazon I didnt want to stop watching, waiting for the next move to survive."
3958,806,5.0,"As long time viewer of TBBT, it has been fear that over the years the show would become stale like many shows that last as long as this show has now in its 6th season.  But this show is still as creative as it was on day one.  Can't wait for the next episode!"
1381,1681,5.0,"I purchased the first season of this series from Amazon based on a recommendation.  Having never heard of it, I didn't have very high expectations - but I've been very surprised by the quality of this series.  If you like the super hero type show, then you'll almost certainly like this.  The plot is good - somewhat &#34;dark&#34; like Batman, though not quite that dark.  The acting is also pretty good.  The episodes have good cliffhangers - you'll always want to watch the next one.  Having read a lot of comic books as a kid, I found I was often thinking about the images and dialog in the comics while watching this (which is a good thing - it felt real while still being true to the spirit of those comics).Parental notes:* They did a good job with keeping the violence to the non-gory type - but there is still a lot of violence and death in this series.* The sexual content isn't explicit but it does condone a promiscuous sexuality that parents should be aware of before giving this to children to watch."
3716,939,4.0,I love the whole Morse series I would recommend Lewis with his sharp instincts and his ex-seminarian partner to anyone.
33,772,4.0,"Teenage angst is a fairly common theme in books and movies these days, and I must say this one was done quite well.  At first blush it feels as if the movie is slow paced and simply plodding along, until you allow your mind to wander and you realize all of the subtle nuances your subconscious has been picking up.  This movie is more than a simple girly teen flick, there is psychological impact inside of this story.  Lily Cole was excellent in her role as the new girl; she portrayed a definite creepiness, using minute facial movements and deadpan stares that were still filled with menace.  Sarah Bolger did a wonderful job in her role, and left me wondering if she would find the strength to deal or if she would crack up; I would have liked to see more of Valerie Tian and Melissa Farman, too. I enjoyed the movie and would recommend it."
1844,1674,4.0,This is clearly geared towards a younger audience.  The three leads are employed at the same telemarketing firm and share housing.  Lots of partying and questionable judgment.  The characters are well developed and the comedy comes from situations where the guys tend to make the wrong choices.  It is a exaggerated depiction of that time of life in a young man's life prior to maturity.
4861,1682,5.0,"My 5 and 2 year old (and their dad and I) love the Wonder Pets!  We love their music and the cute little stories, and their adorable voices!  Very cute and fun.  And they get to learn a little about the animals and places they go on their adventures!"
3113,597,2.0,"Potentially this is a great series, but after a few episodes I felt it wasn't getting anywhere. There seems to be a lack of intensity, with story lines that just drift off. I am sure it will all come together in the end, but I don't think I will stick around since I am not enjoying it enough to wait. However, the concept is fascinating and the acting is excellent."
257,1367,5.0,"I Like Alex and he is so cute  I enjoy watching whatever show he is in,  the rest of the cast is good too, but I got it because of Alex..."
2247,765,3.0,"I love the stories, but the grammar and violence really turned me off.  I had to stop watching after season three b/c I just had a hard time believing women this old could act so poorly.  It was very sad at times."
4148,652,3.0,"It was a ok movie, not sure I will watch it again but it was a ok movie.  I like these kinds of movies."
653,985,5.0,"I LOVED this show, and I am so disappointed there are not more seasons available.  Rufus Sewell is everything a leading man should be.  Not just tall, dark, and handsome; he is witty, funny, and charming.  And he is handsome,  Mr Sewell adds such depth to his character with wonderful facial expressions, and body language.  And he is handsome.  If this series were a book, I would stay up all night to read every last word.  Come to think of it, I did stay up all night just so I could watch each episode.  Oh, and Rufus Sewell is very handsome.  Did I mention that?"
4294,1536,2.0,"Get on a boat, look for croc, find croc, shoot in the head. Repeat. The entire thing! At one point there is a storm lol."
3826,233,5.0,"I really love this series.  When you have a boring life (like me), I enjoy viewing action type series.  Sometimes it gets a whole bunch  dark, but necessary to understand the storyline.  You will be &#34;hooked&#34; rather quickly in a good way by the urge to hole up in your home and watch all (3) seasons consecutively.  Enjoy!"
424,598,4.0,My husband and I really enjoy this show. The team is so professional and they have great rapport with each other. We would really like to see more seasons from time to time available with our Prime membership. This is just a tease
4352,738,5.0,"I watched the entire Season 1 over a period of a few days.  The sound and picture quality were excellent.  The show is the best thing I've seen since those great years of &#34;24&#34;.  The characters are well-developed, and I find myself occasionally rooting for the Communists only because I want the &#34;married&#34; couple to be happy.  Ha!  I would give it more stars if there were any on the rating chart."
1948,1461,5.0,I HOPE they bring back another season I have been waiting EAGERLY to watch more from this Tv show which is rare that I find one i enjoy that much! Please make it happen! watch and review so we can watch more!
