row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
28694,815,560,4.0,419,negative or neutral,3,3.352842788881389,"{""strongly negative"": 0.000349, ""negative"": 0.025237, ""negative or neutral"": 0.596323, ""positive"": 0.377402, ""strongly positive"": 0.000688}",0.000349,0.025237,0.596323,0.377402,0.000688
28695,1599,28,5.0,36,positive,4,4.143790905713104,"{""strongly negative"": 0.001085, ""negative"": 0.003383, ""negative or neutral"": 0.016381, ""positive"": 0.808958, ""strongly positive"": 0.170193}",0.001085,0.003383,0.016381,0.808958,0.170193
28696,4349,508,5.0,48,strongly positive,5,4.596054696012288,"{""strongly negative"": 0.001577, ""negative"": 0.001564, ""negative or neutral"": 0.004115, ""positive"": 0.384715, ""strongly positive"": 0.608029}",0.001577,0.001564,0.004115,0.384715,0.608029
28697,836,988,2.0,67,negative or neutral,3,2.966409925254993,"{""strongly negative"": 0.00233, ""negative"": 0.199004, ""negative or neutral"": 0.629947, ""positive"": 0.167362, ""strongly positive"": 0.001357}",0.00233,0.199004,0.629947,0.167362,0.001357
28698,4501,1061,5.0,24,positive,4,4.070058728801087,"{""strongly negative"": 0.000406, ""negative"": 0.000517, ""negative or neutral"": 0.009375, ""positive"": 0.908015, ""strongly positive"": 0.081687}",0.000406,0.000517,0.009375,0.908015,0.081687
28699,3582,265,5.0,30,positive,4,4.03022637142567,"{""strongly negative"": 0.000255, ""negative"": 0.00076, ""negative or neutral"": 0.016892, ""positive"": 0.932689, ""strongly positive"": 0.049404}",0.000255,0.00076,0.016892,0.932689,0.049404
28700,1253,1631,5.0,13,strongly positive,5,4.490875816904008,"{""strongly negative"": 0.001456, ""negative"": 0.001861, ""negative or neutral"": 0.006076, ""positive"": 0.485565, ""strongly positive"": 0.505042}",0.001456,0.001861,0.006076,0.485565,0.505042
28701,4880,1011,4.0,56,positive,4,3.9547826489433646,"{""strongly negative"": 0.000579, ""negative"": 0.002179, ""negative or neutral"": 0.04913, ""positive"": 0.938105, ""strongly positive"": 0.010007}",0.000579,0.002179,0.04913,0.938105,0.010007
28702,339,1615,5.0,283,positive,4,3.5039757555059623,"{""strongly negative"": 0.000389, ""negative"": 0.02124, ""negative or neutral"": 0.454532, ""positive"": 0.521681, ""strongly positive"": 0.002157}",0.000389,0.02124,0.454532,0.521681,0.002157
28703,1307,582,5.0,20,positive,4,4.136127392470371,"{""strongly negative"": 0.000769, ""negative"": 0.001157, ""negative or neutral"": 0.008799, ""positive"": 0.839728, ""strongly positive"": 0.149547}",0.000769,0.001157,0.008799,0.839728,0.149547
28704,3514,969,5.0,1722,positive,4,3.8093663457257207,"{""strongly negative"": 0.000173, ""negative"": 0.001199, ""negative or neutral"": 0.189082, ""positive"": 0.808182, ""strongly positive"": 0.001364}",0.000173,0.001199,0.189082,0.808182,0.001364
28705,2996,543,5.0,34,negative or neutral,3,3.1984325842931867,"{""strongly negative"": 0.004233, ""negative"": 0.141773, ""negative or neutral"": 0.511168, ""positive"": 0.336981, ""strongly positive"": 0.005845}",0.004233,0.141773,0.511168,0.336981,0.005845
28706,3003,495,5.0,47,strongly positive,5,4.858070164220408,"{""strongly negative"": 0.001523, ""negative"": 0.000966, ""negative or neutral"": 0.00158, ""positive"": 0.129778, ""strongly positive"": 0.866152}",0.001523,0.000966,0.00158,0.129778,0.866152
28707,198,640,5.0,50,positive,4,3.977775897117681,"{""strongly negative"": 0.00018, ""negative"": 0.000837, ""negative or neutral"": 0.030431, ""positive"": 0.958131, ""strongly positive"": 0.01042}",0.00018,0.000837,0.030431,0.958131,0.01042
28708,1091,911,4.0,33,positive,4,3.74339875561418,"{""strongly negative"": 0.000654, ""negative"": 0.029227, ""negative or neutral"": 0.203272, ""positive"": 0.759761, ""strongly positive"": 0.007086}",0.000654,0.029227,0.203272,0.759761,0.007086
28709,4,1116,4.0,58,negative or neutral,3,3.1363100231974386,"{""strongly negative"": 0.000835, ""negative"": 0.045248, ""negative or neutral"": 0.771799, ""positive"": 0.181008, ""strongly positive"": 0.00111}",0.000835,0.045248,0.771799,0.181008,0.00111
28710,2174,640,5.0,45,positive,4,4.088420511281584,"{""strongly negative"": 0.000391, ""negative"": 0.000952, ""negative or neutral"": 0.009732, ""positive"": 0.887698, ""strongly positive"": 0.101228}",0.000391,0.000952,0.009732,0.887698,0.101228
28711,2585,1106,4.0,28,negative,2,2.4786209973390214,"{""strongly negative"": 0.002583, ""negative"": 0.548101, ""negative or neutral"": 0.417928, ""positive"": 0.030887, ""strongly positive"": 0.000501}",0.002583,0.548101,0.417928,0.030887,0.000501
28712,3658,158,3.0,71,negative or neutral,3,3.211264694109559,"{""strongly negative"": 0.000921, ""negative"": 0.080238, ""negative or neutral"": 0.626926, ""positive"": 0.290485, ""strongly positive"": 0.00143}",0.000921,0.080238,0.626926,0.290485,0.00143
28713,605,428,5.0,74,positive,4,4.08460833656136,"{""strongly negative"": 0.000723, ""negative"": 0.001704, ""negative or neutral"": 0.011462, ""positive"": 0.884466, ""strongly positive"": 0.101646}",0.000723,0.001704,0.011462,0.884466,0.101646
28714,787,631,5.0,61,positive,4,3.846196243655868,"{""strongly negative"": 0.000517, ""negative"": 0.0109, ""negative or neutral"": 0.135438, ""positive"": 0.848162, ""strongly positive"": 0.004984}",0.000517,0.0109,0.135438,0.848162,0.004984
28715,1171,962,5.0,24,positive,4,4.249337025801651,"{""strongly negative"": 0.000981, ""negative"": 0.002186, ""negative or neutral"": 0.014336, ""positive"": 0.711508, ""strongly positive"": 0.270989}",0.000981,0.002186,0.014336,0.711508,0.270989
28716,3529,1120,5.0,26,positive,4,3.755608709092485,"{""strongly negative"": 0.000292, ""negative"": 0.003359, ""negative or neutral"": 0.242793, ""positive"": 0.74756, ""strongly positive"": 0.005996}",0.000292,0.003359,0.242793,0.74756,0.005996
28717,2931,289,3.0,191,negative or neutral,3,3.361483719199896,"{""strongly negative"": 0.000482, ""negative"": 0.018189, ""negative or neutral"": 0.601558, ""positive"": 0.378905, ""strongly positive"": 0.000866}",0.000482,0.018189,0.601558,0.378905,0.000866
28718,2521,738,2.0,128,negative or neutral,3,2.8463010056875646,"{""strongly negative"": 0.002257, ""negative"": 0.236637, ""negative or neutral"": 0.674841, ""positive"": 0.085078, ""strongly positive"": 0.001187}",0.002257,0.236637,0.674841,0.085078,0.001187
28719,4631,1325,5.0,20,positive,4,4.1747805217746645,"{""strongly negative"": 0.001344, ""negative"": 0.001295, ""negative or neutral"": 0.008069, ""positive"": 0.799819, ""strongly positive"": 0.189473}",0.001344,0.001295,0.008069,0.799819,0.189473
28720,386,969,4.0,74,positive,4,3.973632643101155,"{""strongly negative"": 0.000155, ""negative"": 0.000865, ""negative or neutral"": 0.032003, ""positive"": 0.959147, ""strongly positive"": 0.00783}",0.000155,0.000865,0.032003,0.959147,0.00783
28721,1678,294,4.0,48,positive,4,3.976734934942215,"{""strongly negative"": 0.000181, ""negative"": 0.000717, ""negative or neutral"": 0.029102, ""positive"": 0.962186, ""strongly positive"": 0.007814}",0.000181,0.000717,0.029102,0.962186,0.007814
28722,2367,485,4.0,28,positive,4,3.9971101791597903,"{""strongly negative"": 0.00056, ""negative"": 0.003948, ""negative or neutral"": 0.03233, ""positive"": 0.924147, ""strongly positive"": 0.039015}",0.00056,0.003948,0.03233,0.924147,0.039015
28723,3069,1566,5.0,32,positive,4,3.763912337133661,"{""strongly negative"": 0.000487, ""negative"": 0.007631, ""negative or neutral"": 0.221745, ""positive"": 0.767755, ""strongly positive"": 0.002382}",0.000487,0.007631,0.221745,0.767755,0.002382
28724,2411,1297,5.0,204,negative or neutral,3,2.71924664999824,"{""strongly negative"": 0.001095, ""negative"": 0.342633, ""negative or neutral"": 0.592815, ""positive"": 0.062843, ""strongly positive"": 0.000613}",0.001095,0.342633,0.592815,0.062843,0.000613
28725,1657,1473,3.0,35,positive,4,3.7239127072971314,"{""strongly negative"": 0.000102, ""negative"": 0.001012, ""negative or neutral"": 0.274632, ""positive"": 0.723378, ""strongly positive"": 0.000876}",0.000102,0.001012,0.274632,0.723378,0.000876
28726,3694,985,3.0,21,negative or neutral,3,3.124426386784762,"{""strongly negative"": 0.000432, ""negative"": 0.044385, ""negative or neutral"": 0.786153, ""positive"": 0.168383, ""strongly positive"": 0.000646}",0.000432,0.044385,0.786153,0.168383,0.000646
28727,1273,1337,5.0,51,positive,4,3.969092598359566,"{""strongly negative"": 0.000403, ""negative"": 0.002352, ""negative or neutral"": 0.040848, ""positive"": 0.940544, ""strongly positive"": 0.015853}",0.000403,0.002352,0.040848,0.940544,0.015853
28728,2479,770,5.0,57,positive,4,3.962455865548691,"{""strongly negative"": 0.0003, ""negative"": 0.002464, ""negative or neutral"": 0.041078, ""positive"": 0.946797, ""strongly positive"": 0.009362}",0.0003,0.002464,0.041078,0.946797,0.009362
28729,2584,1363,4.0,47,negative or neutral,3,3.142656034018728,"{""strongly negative"": 0.000239, ""negative"": 0.032697, ""negative or neutral"": 0.791684, ""positive"": 0.174929, ""strongly positive"": 0.000451}",0.000239,0.032697,0.791684,0.174929,0.000451
28730,1337,41,5.0,72,positive,4,3.869926523009781,"{""strongly negative"": 0.000502, ""negative"": 0.005313, ""negative or neutral"": 0.12392, ""positive"": 0.864286, ""strongly positive"": 0.005979}",0.000502,0.005313,0.12392,0.864286,0.005979
28731,3848,1095,4.0,22,positive,4,4.058437965635676,"{""strongly negative"": 0.000446, ""negative"": 0.000638, ""negative or neutral"": 0.010015, ""positive"": 0.917833, ""strongly positive"": 0.071068}",0.000446,0.000638,0.010015,0.917833,0.071068
28732,1925,1291,5.0,36,strongly positive,5,4.605794632108882,"{""strongly negative"": 0.002007, ""negative"": 0.002301, ""negative or neutral"": 0.004626, ""positive"": 0.370025, ""strongly positive"": 0.621042}",0.002007,0.002301,0.004626,0.370025,0.621042
28733,143,324,5.0,20,positive,4,4.362629536772147,"{""strongly negative"": 0.001999, ""negative"": 0.004485, ""negative or neutral"": 0.019176, ""positive"": 0.577569, ""strongly positive"": 0.396771}",0.001999,0.004485,0.019176,0.577569,0.396771
28734,3802,254,5.0,64,negative or neutral,3,3.2588717417092994,"{""strongly negative"": 0.001308, ""negative"": 0.060546, ""negative or neutral"": 0.617995, ""positive"": 0.318267, ""strongly positive"": 0.001884}",0.001308,0.060546,0.617995,0.318267,0.001884
28735,4301,139,5.0,22,positive,4,4.030899426114047,"{""strongly negative"": 0.000371, ""negative"": 0.000994, ""negative or neutral"": 0.017925, ""positive"": 0.928785, ""strongly positive"": 0.051925}",0.000371,0.000994,0.017925,0.928785,0.051925
28736,4591,1011,5.0,48,positive,4,4.032018908881582,"{""strongly negative"": 0.000646, ""negative"": 0.002597, ""negative or neutral"": 0.027368, ""positive"": 0.902871, ""strongly positive"": 0.066519}",0.000646,0.002597,0.027368,0.902871,0.066519
28737,135,1018,5.0,22,positive,4,4.138415619148873,"{""strongly negative"": 0.000756, ""negative"": 0.001021, ""negative or neutral"": 0.009059, ""positive"": 0.837381, ""strongly positive"": 0.151783}",0.000756,0.001021,0.009059,0.837381,0.151783
28738,2220,1127,2.0,601,negative or neutral,3,2.871566494141007,"{""strongly negative"": 0.000477, ""negative"": 0.156708, ""negative or neutral"": 0.81384, ""positive"": 0.02872, ""strongly positive"": 0.000255}",0.000477,0.156708,0.81384,0.02872,0.000255
28739,3423,453,5.0,75,positive,4,3.935693331615768,"{""strongly negative"": 0.000345, ""negative"": 0.003038, ""negative or neutral"": 0.067376, ""positive"": 0.919061, ""strongly positive"": 0.01018}",0.000345,0.003038,0.067376,0.919061,0.01018
28740,3746,1467,5.0,20,positive,4,3.714158895221772,"{""strongly negative"": 0.000157, ""negative"": 0.005348, ""negative or neutral"": 0.277461, ""positive"": 0.714248, ""strongly positive"": 0.002786}",0.000157,0.005348,0.277461,0.714248,0.002786
28741,2636,1310,4.0,57,positive,4,3.993043542781379,"{""strongly negative"": 0.000435, ""negative"": 0.001867, ""negative or neutral"": 0.036096, ""positive"": 0.927425, ""strongly positive"": 0.034178}",0.000435,0.001867,0.036096,0.927425,0.034178
28742,2075,289,5.0,24,positive,4,3.777316285020788,"{""strongly negative"": 0.000217, ""negative"": 0.004881, ""negative or neutral"": 0.214635, ""positive"": 0.777903, ""strongly positive"": 0.002364}",0.000217,0.004881,0.214635,0.777903,0.002364
28743,2070,852,5.0,77,positive,4,4.251401433604769,"{""strongly negative"": 0.00103, ""negative"": 0.003364, ""negative or neutral"": 0.0133, ""positive"": 0.707788, ""strongly positive"": 0.274519}",0.00103,0.003364,0.0133,0.707788,0.274519
28744,2372,380,5.0,26,positive,4,4.009926725295372,"{""strongly negative"": 0.000311, ""negative"": 0.000928, ""negative or neutral"": 0.018396, ""positive"": 0.949255, ""strongly positive"": 0.031111}",0.000311,0.000928,0.018396,0.949255,0.031111
28745,3880,1473,4.0,54,positive,4,3.9247027106466703,"{""strongly negative"": 0.00056, ""negative"": 0.002437, ""negative or neutral"": 0.078584, ""positive"": 0.908577, ""strongly positive"": 0.009841}",0.00056,0.002437,0.078584,0.908577,0.009841
28746,682,539,5.0,46,positive,4,3.978844476339873,"{""strongly negative"": 0.000514, ""negative"": 0.001981, ""negative or neutral"": 0.045628, ""positive"": 0.921902, ""strongly positive"": 0.029976}",0.000514,0.001981,0.045628,0.921902,0.029976
28747,5126,1310,5.0,43,strongly positive,5,4.611878038733266,"{""strongly negative"": 0.001752, ""negative"": 0.002749, ""negative or neutral"": 0.006755, ""positive"": 0.359357, ""strongly positive"": 0.629387}",0.001752,0.002749,0.006755,0.359357,0.629387
28748,2426,1625,1.0,68,negative,2,2.3207574558327906,"{""strongly negative"": 0.001924, ""negative"": 0.686256, ""negative or neutral"": 0.30141, ""positive"": 0.009958, ""strongly positive"": 0.000452}",0.001924,0.686256,0.30141,0.009958,0.000452
28749,4612,935,5.0,26,positive,4,4.26756381848827,"{""strongly negative"": 0.001078, ""negative"": 0.003386, ""negative or neutral"": 0.019964, ""positive"": 0.678039, ""strongly positive"": 0.297533}",0.001078,0.003386,0.019964,0.678039,0.297533
28750,4297,891,5.0,39,positive,4,3.864433354596258,"{""strongly negative"": 0.000202, ""negative"": 0.004458, ""negative or neutral"": 0.13161, ""positive"": 0.858167, ""strongly positive"": 0.005564}",0.000202,0.004458,0.13161,0.858167,0.005564
28751,3944,402,5.0,34,positive,4,3.9124631883460097,"{""strongly negative"": 0.000927, ""negative"": 0.010144, ""negative or neutral"": 0.086278, ""positive"": 0.880839, ""strongly positive"": 0.021811}",0.000927,0.010144,0.086278,0.880839,0.021811
28752,4269,1296,4.0,32,positive,4,3.590483581472654,"{""strongly negative"": 0.000142, ""negative"": 0.001709, ""negative or neutral"": 0.407339, ""positive"": 0.589141, ""strongly positive"": 0.001668}",0.000142,0.001709,0.407339,0.589141,0.001668
28753,3540,1592,5.0,31,positive,4,4.079243893240346,"{""strongly negative"": 0.000392, ""negative"": 0.000683, ""negative or neutral"": 0.013657, ""positive"": 0.889827, ""strongly positive"": 0.095441}",0.000392,0.000683,0.013657,0.889827,0.095441
28754,450,617,4.0,273,negative or neutral,3,2.988597147312248,"{""strongly negative"": 0.000362, ""negative"": 0.046687, ""negative or neutral"": 0.917184, ""positive"": 0.035528, ""strongly positive"": 0.00024}",0.000362,0.046687,0.917184,0.035528,0.00024
28755,2428,267,2.0,42,negative,2,2.106047986075282,"{""strongly negative"": 0.023019, ""negative"": 0.865088, ""negative or neutral"": 0.096069, ""positive"": 0.014477, ""strongly positive"": 0.001348}",0.023019,0.865088,0.096069,0.014477,0.001348
28756,2538,358,5.0,21,positive,4,4.126715432852507,"{""strongly negative"": 0.000793, ""negative"": 0.002339, ""negative or neutral"": 0.014158, ""positive"": 0.834781, ""strongly positive"": 0.147929}",0.000793,0.002339,0.014158,0.834781,0.147929
28757,3607,1475,4.0,72,negative or neutral,3,2.865574110241141,"{""strongly negative"": 0.00136, ""negative"": 0.213036, ""negative or neutral"": 0.705137, ""positive"": 0.079604, ""strongly positive"": 0.000863}",0.00136,0.213036,0.705137,0.079604,0.000863
28758,277,1363,5.0,21,positive,4,3.953164002741687,"{""strongly negative"": 0.000255, ""negative"": 0.001147, ""negative or neutral"": 0.047479, ""positive"": 0.947417, ""strongly positive"": 0.003702}",0.000255,0.001147,0.047479,0.947417,0.003702
28759,3114,125,1.0,31,negative,2,1.915428661275655,"{""strongly negative"": 0.191759, ""negative"": 0.721839, ""negative or neutral"": 0.068943, ""positive"": 0.01413, ""strongly positive"": 0.003328}",0.191759,0.721839,0.068943,0.01413,0.003328
28760,485,806,5.0,35,positive,4,4.00279538979521,"{""strongly negative"": 0.000413, ""negative"": 0.000812, ""negative or neutral"": 0.023392, ""positive"": 0.946331, ""strongly positive"": 0.029051}",0.000413,0.000812,0.023392,0.946331,0.029051
28761,3393,679,3.0,75,positive,4,3.89957470689842,"{""strongly negative"": 0.00022, ""negative"": 0.002023, ""negative or neutral"": 0.099185, ""positive"": 0.895107, ""strongly positive"": 0.003465}",0.00022,0.002023,0.099185,0.895107,0.003465
28762,281,750,5.0,48,positive,4,4.447608997812495,"{""strongly negative"": 0.001357, ""negative"": 0.001723, ""negative or neutral"": 0.004623, ""positive"": 0.532548, ""strongly positive"": 0.459749}",0.001357,0.001723,0.004623,0.532548,0.459749
28763,1750,596,5.0,20,strongly positive,5,4.80192817770876,"{""strongly negative"": 0.0013, ""negative"": 0.001032, ""negative or neutral"": 0.002456, ""positive"": 0.184863, ""strongly positive"": 0.810349}",0.0013,0.001032,0.002456,0.184863,0.810349
28764,2216,1247,5.0,110,positive,4,3.889202691207174,"{""strongly negative"": 0.000421, ""negative"": 0.00537, ""negative or neutral"": 0.111648, ""positive"": 0.869707, ""strongly positive"": 0.012854}",0.000421,0.00537,0.111648,0.869707,0.012854
28765,1937,14,5.0,38,positive,4,4.473413256695494,"{""strongly negative"": 0.001345, ""negative"": 0.001273, ""negative or neutral"": 0.004344, ""positive"": 0.508698, ""strongly positive"": 0.484339}",0.001345,0.001273,0.004344,0.508698,0.484339
28766,3041,1456,5.0,50,positive,4,4.024194852798246,"{""strongly negative"": 0.001023, ""negative"": 0.003636, ""negative or neutral"": 0.026764, ""positive"": 0.907277, ""strongly positive"": 0.0613}",0.001023,0.003636,0.026764,0.907277,0.0613
28767,4818,881,5.0,27,positive,4,4.056708854361204,"{""strongly negative"": 0.000292, ""negative"": 0.000708, ""negative or neutral"": 0.010817, ""positive"": 0.918366, ""strongly positive"": 0.069817}",0.000292,0.000708,0.010817,0.918366,0.069817
28768,3925,759,5.0,24,strongly positive,5,4.563928518211469,"{""strongly negative"": 0.001338, ""negative"": 0.001419, ""negative or neutral"": 0.005129, ""positive"": 0.416204, ""strongly positive"": 0.57591}",0.001338,0.001419,0.005129,0.416204,0.57591
28769,2879,1233,2.0,35,negative,2,2.022829627880128,"{""strongly negative"": 0.016058, ""negative"": 0.947219, ""negative or neutral"": 0.03491, ""positive"": 0.00146, ""strongly positive"": 0.000352}",0.016058,0.947219,0.03491,0.00146,0.000352
28770,2248,509,4.0,33,negative or neutral,3,2.9341788983438164,"{""strongly negative"": 0.00177, ""negative"": 0.29277, ""negative or neutral"": 0.477505, ""positive"": 0.225423, ""strongly positive"": 0.002533}",0.00177,0.29277,0.477505,0.225423,0.002533
28771,533,1393,3.0,57,positive,4,3.941060405428289,"{""strongly negative"": 0.000379, ""negative"": 0.002122, ""negative or neutral"": 0.062127, ""positive"": 0.926806, ""strongly positive"": 0.008567}",0.000379,0.002122,0.062127,0.926806,0.008567
28772,4560,1507,2.0,233,positive,4,3.5021678770135622,"{""strongly negative"": 0.000277, ""negative"": 0.007355, ""negative or neutral"": 0.483707, ""positive"": 0.507247, ""strongly positive"": 0.001414}",0.000277,0.007355,0.483707,0.507247,0.001414
28773,5062,1414,5.0,37,positive,4,4.011450368823716,"{""strongly negative"": 0.000263, ""negative"": 0.000607, ""negative or neutral"": 0.015423, ""positive"": 0.954832, ""strongly positive"": 0.028875}",0.000263,0.000607,0.015423,0.954832,0.028875
28774,2479,806,5.0,43,positive,4,4.031432212446816,"{""strongly negative"": 0.000784, ""negative"": 0.003617, ""negative or neutral"": 0.024147, ""positive"": 0.906289, ""strongly positive"": 0.065163}",0.000784,0.003617,0.024147,0.906289,0.065163
28775,2391,1603,4.0,869,negative or neutral,3,2.959561108262278,"{""strongly negative"": 0.000217, ""negative"": 0.102093, ""negative or neutral"": 0.835868, ""positive"": 0.061557, ""strongly positive"": 0.000265}",0.000217,0.102093,0.835868,0.061557,0.000265
28776,742,484,3.0,111,negative or neutral,3,3.1399881234392524,"{""strongly negative"": 0.000519, ""negative"": 0.065038, ""negative or neutral"": 0.729073, ""positive"": 0.204675, ""strongly positive"": 0.000694}",0.000519,0.065038,0.729073,0.204675,0.000694
28777,2189,726,4.0,30,positive,4,3.9683134512160905,"{""strongly negative"": 0.00023, ""negative"": 0.002002, ""negative or neutral"": 0.036724, ""positive"": 0.951313, ""strongly positive"": 0.009731}",0.00023,0.002002,0.036724,0.951313,0.009731
28778,4639,470,4.0,29,positive,4,3.91142356331693,"{""strongly negative"": 0.000131, ""negative"": 0.001476, ""negative or neutral"": 0.091237, ""positive"": 0.90115, ""strongly positive"": 0.006006}",0.000131,0.001476,0.091237,0.90115,0.006006
28779,5078,187,3.0,84,positive,4,3.5578055885562208,"{""strongly negative"": 0.000345, ""negative"": 0.021297, ""negative or neutral"": 0.400861, ""positive"": 0.575203, ""strongly positive"": 0.002295}",0.000345,0.021297,0.400861,0.575203,0.002295
28780,4812,350,3.0,20,positive,4,3.9029974846052937,"{""strongly negative"": 0.000402, ""negative"": 0.004139, ""negative or neutral"": 0.093307, ""positive"": 0.896364, ""strongly positive"": 0.005789}",0.000402,0.004139,0.093307,0.896364,0.005789
28781,1604,1332,5.0,24,positive,4,4.0349654777674,"{""strongly negative"": 0.000428, ""negative"": 0.001413, ""negative or neutral"": 0.022586, ""positive"": 0.913911, ""strongly positive"": 0.061662}",0.000428,0.001413,0.022586,0.913911,0.061662
28782,2441,1066,4.0,53,positive,4,4.0945564483699854,"{""strongly negative"": 0.00044, ""negative"": 0.000947, ""negative or neutral"": 0.010942, ""positive"": 0.87896, ""strongly positive"": 0.108711}",0.00044,0.000947,0.010942,0.87896,0.108711
28783,443,576,4.0,20,positive,4,3.6160264203790575,"{""strongly negative"": 0.000396, ""negative"": 0.015943, ""negative or neutral"": 0.35281, ""positive"": 0.628941, ""strongly positive"": 0.00191}",0.000396,0.015943,0.35281,0.628941,0.00191
28784,3366,726,4.0,55,positive,4,4.000538670166861,"{""strongly negative"": 0.000804, ""negative"": 0.003087, ""negative or neutral"": 0.034383, ""positive"": 0.918217, ""strongly positive"": 0.043508}",0.000804,0.003087,0.034383,0.918217,0.043508
28785,409,644,5.0,26,negative or neutral,3,3.250807346543297,"{""strongly negative"": 0.0033, ""negative"": 0.127543, ""negative or neutral"": 0.491115, ""positive"": 0.371134, ""strongly positive"": 0.006909}",0.0033,0.127543,0.491115,0.371134,0.006909
28786,4400,254,4.0,39,positive,4,3.663519791734872,"{""strongly negative"": 0.000197, ""negative"": 0.008082, ""negative or neutral"": 0.321637, ""positive"": 0.668171, ""strongly positive"": 0.001913}",0.000197,0.008082,0.321637,0.668171,0.001913
28787,174,669,5.0,26,positive,4,3.508856528729666,"{""strongly negative"": 0.000241, ""negative"": 0.010328, ""negative or neutral"": 0.472661, ""positive"": 0.513872, ""strongly positive"": 0.002897}",0.000241,0.010328,0.472661,0.513872,0.002897
28788,1186,392,5.0,24,strongly positive,5,4.6209301323397085,"{""strongly negative"": 0.001522, ""negative"": 0.001086, ""negative or neutral"": 0.002956, ""positive"": 0.363811, ""strongly positive"": 0.630625}",0.001522,0.001086,0.002956,0.363811,0.630625
28789,602,406,3.0,331,negative or neutral,3,2.8638725226628594,"{""strongly negative"": 0.000772, ""negative"": 0.168625, ""negative or neutral"": 0.796946, ""positive"": 0.033272, ""strongly positive"": 0.000385}",0.000772,0.168625,0.796946,0.033272,0.000385
28790,3665,533,5.0,23,positive,4,4.177635135769378,"{""strongly negative"": 0.000875, ""negative"": 0.000993, ""negative or neutral"": 0.00992, ""positive"": 0.796047, ""strongly positive"": 0.192165}",0.000875,0.000993,0.00992,0.796047,0.192165
28791,1105,185,5.0,31,positive,4,3.994559224738623,"{""strongly negative"": 0.00018, ""negative"": 0.000333, ""negative or neutral"": 0.016103, ""positive"": 0.971516, ""strongly positive"": 0.011868}",0.00018,0.000333,0.016103,0.971516,0.011868
28792,1027,1011,5.0,101,positive,4,3.62397267104825,"{""strongly negative"": 0.000447, ""negative"": 0.017296, ""negative or neutral"": 0.342669, ""positive"": 0.637015, ""strongly positive"": 0.002573}",0.000447,0.017296,0.342669,0.637015,0.002573
28793,3019,373,5.0,2,negative or neutral,3,3.1861064202530542,"{""strongly negative"": 0.000142, ""negative"": 0.003265, ""negative or neutral"": 0.8074, ""positive"": 0.188733, ""strongly positive"": 0.000461}",0.000142,0.003265,0.8074,0.188733,0.000461
28794,3182,608,4.0,21,negative or neutral,3,2.532714287925046,"{""strongly negative"": 0.001261, ""negative"": 0.479352, ""negative or neutral"": 0.50525, ""positive"": 0.013686, ""strongly positive"": 0.000451}",0.001261,0.479352,0.50525,0.013686,0.000451
28795,4092,630,5.0,56,positive,4,3.747053045022767,"{""strongly negative"": 0.000312, ""negative"": 0.00543, ""negative or neutral"": 0.243098, ""positive"": 0.749214, ""strongly positive"": 0.001947}",0.000312,0.00543,0.243098,0.749214,0.001947
28796,1506,1598,5.0,51,positive,4,4.081115674023749,"{""strongly negative"": 0.000468, ""negative"": 0.002016, ""negative or neutral"": 0.013894, ""positive"": 0.883177, ""strongly positive"": 0.100445}",0.000468,0.002016,0.013894,0.883177,0.100445
28797,2937,250,5.0,45,strongly positive,5,4.626333288033493,"{""strongly negative"": 0.001731, ""negative"": 0.001647, ""negative or neutral"": 0.003572, ""positive"": 0.354659, ""strongly positive"": 0.638391}",0.001731,0.001647,0.003572,0.354659,0.638391
28798,4990,1126,2.0,73,negative,2,2.4177933188620955,"{""strongly negative"": 0.002963, ""negative"": 0.602605, ""negative or neutral"": 0.368901, ""positive"": 0.024737, ""strongly positive"": 0.000794}",0.002963,0.602605,0.368901,0.024737,0.000794
28799,2017,1231,4.0,126,negative or neutral,3,2.843277418985963,"{""strongly negative"": 0.00088, ""negative"": 0.247187, ""negative or neutral"": 0.660369, ""positive"": 0.090905, ""strongly positive"": 0.000659}",0.00088,0.247187,0.660369,0.090905,0.000659
28800,3963,149,4.0,22,negative or neutral,3,3.2516057389439084,"{""strongly negative"": 0.00019, ""negative"": 0.008249, ""negative or neutral"": 0.732324, ""positive"": 0.25824, ""strongly positive"": 0.000997}",0.00019,0.008249,0.732324,0.25824,0.000997
28801,544,880,5.0,42,positive,4,4.042464053403819,"{""strongly negative"": 0.000278, ""negative"": 0.000752, ""negative or neutral"": 0.015559, ""positive"": 0.923048, ""strongly positive"": 0.060362}",0.000278,0.000752,0.015559,0.923048,0.060362
28802,3336,402,5.0,79,positive,4,3.694724788947497,"{""strongly negative"": 0.00082, ""negative"": 0.018452, ""negative or neutral"": 0.270041, ""positive"": 0.706558, ""strongly positive"": 0.004129}",0.00082,0.018452,0.270041,0.706558,0.004129
28803,2490,1415,2.0,76,negative,2,1.9989971466129648,"{""strongly negative"": 0.027343, ""negative"": 0.949285, ""negative or neutral"": 0.021141, ""positive"": 0.001493, ""strongly positive"": 0.000738}",0.027343,0.949285,0.021141,0.001493,0.000738
